timestamp,demand_mw,hour,day_of_week,month,is_weekend,lag_1h,lag_24h,lag_168h,rolling_mean_24h
2023-04-08 00:00:00,171621.875,0,5,4,1,175348.325,173472.227,155974.082,179158.68
2023-04-08 01:00:00,168290.291,1,5,4,1,171621.875,171077.879,152436.569,179081.582
2023-04-08 02:00:00,164781.153,2,5,4,1,168290.291,167775.68,148709.301,178965.432
2023-04-08 03:00:00,164196.166,3,5,4,1,164781.153,166782.484,147798.035,178840.66
2023-04-08 04:00:00,165310.268,4,5,4,1,164196.166,168026.909,150753.69,178732.897
2023-04-08 05:00:00,168969.984,5,5,4,1,165310.268,172139.748,156929.209,178619.704
2023-04-08 06:00:00,173711.635,6,5,4,1,168969.984,176329.531,162693.189,178487.63
2023-04-08 07:00:00,175237.431,7,5,4,1,173711.635,177403.229,165975.339,178378.551
2023-04-08 08:00:00,177979.886,8,5,4,1,175237.431,182215.469,168779.866,178288.309
2023-04-08 09:00:00,185380.198,9,5,4,1,177979.886,189896.027,176761.519,178111.827
2023-04-08 10:00:00,188263.447,10,5,4,1,185380.198,192411.17,179679.382,177923.667
2023-04-08 11:00:00,188243.545,11,5,4,1,188263.447,192427.321,179269.843,177750.846
2023-04-08 12:00:00,187385.584,12,5,4,1,188243.545,190296.469,177587.375,177576.522
2023-04-08 13:00:00,182267.484,13,5,4,1,187385.584,183921.168,172515.869,177455.235
2023-04-08 14:00:00,185465.044,14,5,4,1,182267.484,185273.346,172785.246,177386.331
2023-04-08 15:00:00,186621.964,15,5,4,1,185465.044,184703.297,173065.311,177394.319
2023-04-08 16:00:00,182335.23,16,5,4,1,186621.964,180745.253,170297.787,177474.263
2023-04-08 17:00:00,177022.682,17,5,4,1,182335.23,174330.134,166178.762,177540.512
2023-04-08 18:00:00,178726.694,18,5,4,1,177022.682,176992.052,166147.971,177652.702
2023-04-08 19:00:00,186393.032,19,5,4,1,178726.694,184455.853,172227.114,177724.978
2023-04-08 20:00:00,181060.026,20,5,4,1,186393.032,179667.589,166928.648,177805.694
2023-04-08 21:00:00,177916.87,21,5,4,1,181060.026,176822.506,163716.123,177863.712
2023-04-08 22:00:00,177762.698,22,5,4,1,177916.87,177294.645,162842.119,177909.311
2023-04-08 23:00:00,175721.158,23,5,4,1,177762.698,175348.325,160943.682,177928.813
2023-04-09 00:00:00,172913.125,0,6,4,1,175721.158,171621.875,158240.04,177944.348
2023-04-09 01:00:00,169696.411,1,6,4,1,172913.125,168290.291,155131.697,177998.15
2023-04-09 02:00:00,167091.39,2,6,4,1,169696.411,164781.153,152319.581,178056.738
2023-04-09 03:00:00,166474.142,3,6,4,1,167091.39,164196.166,152219.403,178152.998
2023-04-09 04:00:00,167784.493,4,6,4,1,166474.142,165310.268,154943.301,178247.914
2023-04-09 05:00:00,170667.242,5,6,4,1,167784.493,168969.984,159909.523,178351.006
2023-04-09 06:00:00,173132.963,6,6,4,1,170667.242,173711.635,163355.622,178421.725
2023-04-09 07:00:00,173078.18,7,6,4,1,173132.963,175237.431,165303.562,178397.614
2023-04-09 08:00:00,176066.777,8,6,4,1,173078.18,177979.886,168109.863,178307.645
2023-04-09 09:00:00,181008.081,9,6,4,1,176066.777,185380.198,173252.968,178227.932
2023-04-09 10:00:00,181786.907,10,6,4,1,181008.081,188263.447,174154.815,178045.761
2023-04-09 11:00:00,181541.241,11,6,4,1,181786.907,188243.545,173357.328,177775.905
2023-04-09 12:00:00,179542.035,12,6,4,1,181541.241,187385.584,170795.377,177496.642
2023-04-09 13:00:00,174970.298,13,6,4,1,179542.035,182267.484,166573.62,177169.828
2023-04-09 14:00:00,176226.64,14,6,4,1,174970.298,185465.044,164956.573,176865.778
2023-04-09 15:00:00,175648.531,15,6,4,1,176226.64,186621.964,163934.958,176480.845
2023-04-09 16:00:00,171903.824,16,6,4,1,175648.531,182335.23,160465.957,176023.619
2023-04-09 17:00:00,166360.648,17,6,4,1,171903.824,177022.682,156399.737,175588.977
2023-04-09 18:00:00,167877.687,18,6,4,1,166360.648,178726.694,158287.471,175144.725
2023-04-09 19:00:00,178195.016,19,6,4,1,167877.687,186393.032,168355.224,174692.683
2023-04-09 20:00:00,175841.585,20,6,4,1,178195.016,181060.026,164522.312,174351.099
2023-04-09 21:00:00,175066.277,21,6,4,1,175841.585,177916.87,161636.216,174133.664
2023-04-09 22:00:00,176499.533,22,6,4,1,175066.277,177762.698,161984.3,174014.89
2023-04-09 23:00:00,174416.946,23,6,4,1,176499.533,175721.158,160716.942,173962.258
2023-04-10 00:00:00,171554.433,0,0,4,0,174416.946,172913.125,157673.572,173907.916
2023-04-10 01:00:00,168544.324,1,0,4,0,171554.433,169696.411,154489.02,173851.303
2023-04-10 02:00:00,165437.181,2,0,4,0,168544.324,167091.39,151697.865,173803.3
2023-04-10 03:00:00,164333.36,3,0,4,0,165437.181,166474.142,150835.102,173734.374
2023-04-10 04:00:00,166030.665,4,0,4,0,164333.36,167784.493,153165.11,173645.175
2023-04-10 05:00:00,170599.256,5,0,4,0,166030.665,170667.242,160111.68,173572.099
2023-04-10 06:00:00,176703.991,6,0,4,0,170599.256,173132.963,168920.378,173569.266
2023-04-10 07:00:00,178546.449,7,0,4,0,176703.991,173078.18,171490.659,173718.059
2023-04-10 08:00:00,182348.377,8,0,4,0,178546.449,176066.777,175559.781,173945.904
2023-04-10 09:00:00,190139.627,9,0,4,0,182348.377,181008.081,184471.296,174207.637
2023-04-10 10:00:00,193500.832,10,0,4,0,190139.627,181786.907,186932.859,174588.118
2023-04-10 11:00:00,193858.262,11,0,4,0,193500.832,181541.241,186868.685,175076.198
2023-04-10 12:00:00,192109.828,12,0,4,0,193858.262,179542.035,183610.458,175589.407
2023-04-10 13:00:00,187238.849,13,0,4,0,192109.828,174970.298,178302.804,176113.065
2023-04-10 14:00:00,190214.633,14,0,4,0,187238.849,176226.64,178999.849,176624.255
2023-04-10 15:00:00,192026.883,15,0,4,0,190214.633,175648.531,179560.17,177207.088
2023-04-10 16:00:00,188628.995,16,0,4,0,192026.883,171903.824,178128.775,177889.519
2023-04-10 17:00:00,182857.634,17,0,4,0,188628.995,166360.648,173501.471,178586.402
2023-04-10 18:00:00,183831.875,18,0,4,0,182857.634,167877.687,174606.846,179273.776
2023-04-10 19:00:00,191776.042,19,0,4,0,183831.875,178195.016,181248.252,179938.534
2023-04-10 20:00:00,187879.271,20,0,4,0,191776.042,175841.585,175867.279,180504.41
2023-04-10 21:00:00,184788.351,21,0,4,0,187879.271,175066.277,172819.512,181005.98
2023-04-10 22:00:00,184904.908,22,0,4,0,184788.351,176499.533,171726.068,181411.067
2023-04-10 23:00:00,182692.151,23,0,4,0,184904.908,174416.946,169468.438,181761.29
2023-04-11 00:00:00,180932.769,0,1,4,0,182692.151,171554.433,166649.186,182106.091
2023-04-11 01:00:00,177654.605,1,1,4,0,180932.769,168544.324,163539.651,182496.855
2023-04-11 02:00:00,175255.618,2,1,4,0,177654.605,165437.181,160539.956,182876.45
2023-04-11 03:00:00,174389.675,3,1,4,0,175255.618,164333.36,159841.509,183285.551
2023-04-11 04:00:00,175407.053,4,1,4,0,174389.675,166030.665,160829.197,183704.564
2023-04-11 05:00:00,179284.442,5,1,4,0,175407.053,170599.256,163751.828,184095.247
2023-04-11 06:00:00,183852.368,6,1,4,0,179284.442,176703.991,170279.403,184457.13
2023-04-11 07:00:00,185611.152,7,1,4,0,183852.368,178546.449,174942.175,184754.979
2023-04-11 08:00:00,187204.185,8,1,4,0,185611.152,182348.377,178857.541,185049.342
2023-04-11 09:00:00,195160.579,9,1,4,0,187204.185,190139.627,186686.968,185251.667
2023-04-11 10:00:00,196895.65,10,1,4,0,195160.579,193500.832,188331.29,185460.873
2023-04-11 11:00:00,195323.325,11,1,4,0,196895.65,193858.262,187164.411,185602.324
2023-04-11 12:00:00,193571.444,12,1,4,0,195323.325,192109.828,186328.932,185663.368
2023-04-11 13:00:00,188925.354,13,1,4,0,193571.444,187238.849,181880.091,185724.269
2023-04-11 14:00:00,191693.217,14,1,4,0,188925.354,190214.633,183000.065,185794.54
2023-04-11 15:00:00,194048.299,15,1,4,0,191693.217,192026.883,183522.755,185856.148
2023-04-11 16:00:00,192291.549,16,1,4,0,194048.299,188628.995,180615.773,185940.373
2023-04-11 17:00:00,187212.381,17,1,4,0,192291.549,182857.634,175095.677,186092.98
2023-04-11 18:00:00,188041.106,18,1,4,0,187212.381,183831.875,175621.657,186274.428
2023-04-11 19:00:00,196159.184,19,1,4,0,188041.106,191776.042,183615.946,186449.812
2023-04-11 20:00:00,192383.021,20,1,4,0,196159.184,187879.271,178495.038,186632.443
2023-04-11 21:00:00,190467.58,21,1,4,0,192383.021,184788.351,175189.259,186820.099
2023-04-11 22:00:00,191819.836,22,1,4,0,190467.58,184904.908,174953.07,187056.734
2023-04-11 23:00:00,190952.479,23,1,4,0,191819.836,182692.151,172481.463,187344.856
2023-04-12 00:00:00,187073.041,0,2,4,0,190952.479,180932.769,169209.97,187689.036
2023-04-12 01:00:00,183147.658,1,2,4,0,187073.041,177654.605,166666.955,187944.881
2023-04-12 02:00:00,179624.063,2,2,4,0,183147.658,175255.618,163768.461,188173.758
2023-04-12 03:00:00,178700.018,3,2,4,0,179624.063,174389.675,163226.945,188355.777
2023-04-12 04:00:00,179420.285,4,2,4,0,178700.018,175407.053,164937.001,188535.374
2023-04-12 05:00:00,182942.508,5,2,4,0,179420.285,179284.442,170313.397,188702.592
2023-04-12 06:00:00,186652.271,6,2,4,0,182942.508,183852.368,176284.286,188855.012
2023-04-12 07:00:00,187085.738,7,2,4,0,186652.271,185611.152,177949.383,188971.674
2023-04-12 08:00:00,188926.953,8,2,4,0,187085.738,187204.185,179967.896,189033.115
2023-04-12 09:00:00,196089.683,9,2,4,0,188926.953,195160.579,186886.032,189104.897
2023-04-12 10:00:00,199698.854,10,2,4,0,196089.683,196895.65,188438.301,189143.61
2023-04-12 11:00:00,198228.321,11,2,4,0,199698.854,195323.325,188015.37,189260.41
2023-04-12 12:00:00,195851.642,12,2,4,0,198228.321,193571.444,186485.792,189381.452
2023-04-12 13:00:00,191519.563,13,2,4,0,195851.642,188925.354,181540.476,189476.46
2023-04-12 14:00:00,194817.982,14,2,4,0,191519.563,191693.217,182942.132,189584.552
2023-04-12 15:00:00,196978.945,15,2,4,0,194817.982,194048.299,183929.967,189714.751
2023-04-12 16:00:00,194252.092,16,2,4,0,196978.945,192291.549,181134.346,189836.861
2023-04-12 17:00:00,189064.66,17,2,4,0,194252.092,187212.381,176189.306,189918.55
2023-04-12 18:00:00,190270.789,18,2,4,0,189064.66,188041.106,177485.507,189995.728
2023-04-12 19:00:00,199377.184,19,2,4,0,190270.789,196159.184,185424.992,190088.632
2023-04-12 20:00:00,195651.538,20,2,4,0,199377.184,192383.021,178787.265,190222.715
2023-04-12 21:00:00,193815.188,21,2,4,0,195651.538,190467.58,175679.977,190358.903
2023-04-12 22:00:00,195144.243,22,2,4,0,193815.188,191819.836,176447.992,190498.387
2023-04-12 23:00:00,193518.524,23,2,4,0,195144.243,190952.479,174200.052,190636.904
2023-04-13 00:00:00,189388.791,0,3,4,0,193518.524,187073.041,170868.231,190743.823
2023-04-13 01:00:00,186375.798,1,3,4,0,189388.791,183147.658,167098.081,190840.312
2023-04-13 02:00:00,182781.837,2,3,4,0,186375.798,179624.063,163837.727,190974.818
2023-04-13 03:00:00,181637.395,3,3,4,0,182781.837,178700.018,163184.427,191106.392
2023-04-13 04:00:00,182366.839,4,3,4,0,181637.395,179420.285,165319.472,191228.783
2023-04-13 05:00:00,184783.774,5,3,4,0,182366.839,182942.508,170977.22,191351.556
2023-04-13 06:00:00,187737.24,6,3,4,0,184783.774,186652.271,176777.481,191428.275
2023-04-13 07:00:00,187952.777,7,3,4,0,187737.24,187085.738,177871.736,191473.482
2023-04-13 08:00:00,190485.403,8,3,4,0,187952.777,188926.953,181342.728,191509.609
2023-04-13 09:00:00,199202.133,9,3,4,0,190485.403,196089.683,187647.007,191574.544
2023-04-13 10:00:00,202560.626,10,3,4,0,199202.133,199698.854,191220.596,191704.23
2023-04-13 11:00:00,202244.475,11,3,4,0,202560.626,198228.321,189790.949,191823.47
2023-04-13 12:00:00,200474.831,12,3,4,0,202244.475,195851.642,189395.948,191990.81
2023-04-13 13:00:00,195594.334,13,3,4,0,200474.831,191519.563,185715.112,192183.443
2023-04-13 14:00:00,198928.608,14,3,4,0,195594.334,194817.982,186620.456,192353.225
2023-04-13 15:00:00,200885.101,15,3,4,0,198928.608,196978.945,185031.674,192524.501
2023-04-13 16:00:00,197240.979,16,3,4,0,200885.101,194252.092,181495.722,192687.257
2023-04-13 17:00:00,191242.12,17,3,4,0,197240.979,189064.66,176682.969,192811.794
2023-04-13 18:00:00,191736.621,18,3,4,0,191242.12,190270.789,177634.555,192902.522
2023-04-13 19:00:00,198943.571,19,3,4,0,191736.621,199377.184,186202.344,192963.598
2023-04-13 20:00:00,195665.312,20,3,4,0,198943.571,195651.538,181980.497,192945.531
2023-04-13 21:00:00,193380.617,21,3,4,0,195665.312,193815.188,179368.246,192946.105
2023-04-13 22:00:00,194461.071,22,3,4,0,193380.617,195144.243,179431.194,192927.998
2023-04-13 23:00:00,192973.549,23,3,4,0,194461.071,193518.524,176858.334,192899.532
2023-04-14 00:00:00,190524.173,0,4,4,0,192973.549,189388.791,173472.227,192876.825
2023-04-14 01:00:00,187774.897,1,4,4,0,190524.173,186375.798,171077.879,192924.133
2023-04-14 02:00:00,184634.393,2,4,4,0,187774.897,182781.837,167775.68,192982.428
2023-04-14 03:00:00,183583.44,3,4,4,0,184634.393,181637.395,166782.484,193059.618
2023-04-14 04:00:00,183721.385,4,4,4,0,183583.44,182366.839,168026.909,193140.704
2023-04-14 05:00:00,184743.415,5,4,4,0,183721.385,184783.774,172139.748,193197.143
2023-04-14 06:00:00,185769.469,6,4,4,0,184743.415,187737.24,176329.531,193195.461
2023-04-14 07:00:00,187325.284,7,4,4,0,185769.469,187952.777,177403.229,193113.471
2023-04-14 08:00:00,190528.847,8,4,4,0,187325.284,190485.403,182215.469,193087.325
2023-04-14 09:00:00,199833.584,9,4,4,0,190528.847,199202.133,189896.027,193089.135
2023-04-14 10:00:00,204245.666,10,4,4,0,199833.584,202560.626,192411.17,193115.446
2023-04-14 11:00:00,205355.52,11,4,4,0,204245.666,202244.475,192427.321,193185.656
2023-04-14 12:00:00,203028.327,12,4,4,0,205355.52,200474.831,190296.469,193315.283
2023-04-14 13:00:00,197701.567,13,4,4,0,203028.327,195594.334,183921.168,193421.678
2023-04-14 14:00:00,200970.452,14,4,4,0,197701.567,198928.608,185273.346,193509.48
2023-04-14 15:00:00,201810.849,15,4,4,0,200970.452,200885.101,184703.297,193594.557
2023-04-14 16:00:00,198050.607,16,4,4,0,201810.849,197240.979,180745.253,193633.13
2023-04-14 17:00:00,191599.229,17,4,4,0,198050.607,191242.12,174330.134,193666.864
2023-04-14 18:00:00,188859.414,18,4,4,0,191599.229,191736.621,176992.052,193681.744
2023-04-14 19:00:00,194554.182,19,4,4,0,188859.414,198943.571,184455.853,193561.86
2023-04-14 20:00:00,191507.303,20,4,4,0,194554.182,195665.312,179667.589,193378.969
2023-04-14 21:00:00,188608.211,21,4,4,0,191507.303,193380.617,176822.506,193205.718
2023-04-14 22:00:00,190490.869,22,4,4,0,188608.211,194461.071,177294.645,193006.868
2023-04-14 23:00:00,191432.973,23,4,4,0,190490.869,192973.549,175348.325,192841.443
2023-04-15 00:00:00,188716.109,0,5,4,1,191432.973,190524.173,171621.875,192777.252
2023-04-15 01:00:00,185205.933,1,5,4,1,188716.109,187774.897,168290.291,192701.916
2023-04-15 02:00:00,181759.502,2,5,4,1,185205.933,184634.393,164781.153,192594.876
2023-04-15 03:00:00,179827.446,3,5,4,1,181759.502,183583.44,164196.166,192475.089
2023-04-15 04:00:00,179896.253,4,5,4,1,179827.446,183721.385,165310.268,192318.589
2023-04-15 05:00:00,181186.552,5,5,4,1,179896.253,184743.415,168969.984,192159.209
2023-04-15 06:00:00,183727.39,6,5,4,1,181186.552,185769.469,173711.635,192011.006
2023-04-15 07:00:00,185319.372,7,5,4,1,183727.39,187325.284,175237.431,191925.92
2023-04-15 08:00:00,189316.164,8,5,4,1,185319.372,190528.847,177979.886,191842.34
2023-04-15 09:00:00,196673.77,9,5,4,1,189316.164,199833.584,185380.198,191791.811
2023-04-15 10:00:00,200305.576,10,5,4,1,196673.77,204245.666,188263.447,191660.152
2023-04-15 11:00:00,200412.715,11,5,4,1,200305.576,205355.52,188243.545,191495.982
2023-04-15 12:00:00,199103.93,12,5,4,1,200412.715,203028.327,187385.584,191290.032
2023-04-15 13:00:00,195737.36,13,5,4,1,199103.93,197701.567,182267.484,191126.515
2023-04-15 14:00:00,199872.537,14,5,4,1,195737.36,200970.452,185465.044,191044.673
2023-04-15 15:00:00,201491.487,15,5,4,1,199872.537,201810.849,186621.964,190998.927
2023-04-15 16:00:00,198106.854,16,5,4,1,201491.487,198050.607,182335.23,190985.62
2023-04-15 17:00:00,191212.613,17,5,4,1,198106.854,191599.229,177022.682,190987.964
2023-04-15 18:00:00,190685.178,18,5,4,1,191212.613,188859.414,178726.694,190971.855
2023-04-15 19:00:00,197993.014,19,5,4,1,190685.178,194554.182,186393.032,191047.928
2023-04-15 20:00:00,194619.103,20,5,4,1,197993.014,191507.303,181060.026,191191.213
2023-04-15 21:00:00,192474.534,21,5,4,1,194619.103,188608.211,177916.87,191320.871
2023-04-15 22:00:00,193343.087,22,5,4,1,192474.534,190490.869,177762.698,191481.968
2023-04-15 23:00:00,192771.22,23,5,4,1,193343.087,191432.973,175721.158,191600.811
2023-04-16 00:00:00,189738.545,0,6,4,1,192771.22,188716.109,172913.125,191656.571
2023-04-16 01:00:00,186933.569,1,6,4,1,189738.545,185205.933,169696.411,191699.172
2023-04-16 02:00:00,184148.817,2,6,4,1,186933.569,181759.502,167091.39,191771.157
2023-04-16 03:00:00,183419.055,3,6,4,1,184148.817,179827.446,166474.142,191870.712
2023-04-16 04:00:00,183669.913,4,6,4,1,183419.055,179896.253,167784.493,192020.362
2023-04-16 05:00:00,183360.21,5,6,4,1,183669.913,181186.552,170667.242,192177.598
2023-04-16 06:00:00,181752.952,6,6,4,1,183360.21,183727.39,173132.963,192268.167
2023-04-16 07:00:00,181170.689,7,6,4,1,181752.952,185319.372,173078.18,192185.899
2023-04-16 08:00:00,185541.099,8,6,4,1,181170.689,189316.164,176066.777,192013.037
2023-04-16 09:00:00,190686.575,9,6,4,1,185541.099,196673.77,181008.081,191855.743
2023-04-16 10:00:00,192711.004,10,6,4,1,190686.575,200305.576,181786.907,191606.276
2023-04-16 11:00:00,193395.375,11,6,4,1,192711.004,200412.715,181541.241,191289.836
2023-04-16 12:00:00,192650.62,12,6,4,1,193395.375,199103.93,179542.035,190997.447
2023-04-16 13:00:00,190979.802,13,6,4,1,192650.62,195737.36,174970.298,190728.559
2023-04-16 14:00:00,193269.873,14,6,4,1,190979.802,199872.537,176226.64,190530.327
2023-04-16 15:00:00,194081.34,15,6,4,1,193269.873,201491.487,175648.531,190255.216
2023-04-16 16:00:00,189832.288,16,6,4,1,194081.34,198106.854,171903.824,189946.46
2023-04-16 17:00:00,180524.354,17,6,4,1,189832.288,191212.613,166360.648,189601.686
2023-04-16 18:00:00,181377.233,18,6,4,1,180524.354,190685.178,167877.687,189156.342
2023-04-16 19:00:00,193023.034,19,6,4,1,181377.233,197993.014,178195.016,188768.511
2023-04-16 20:00:00,192821.066,20,6,4,1,193023.034,194619.103,175841.585,188561.429
2023-04-16 21:00:00,192455.923,21,6,4,1,192821.066,192474.534,175066.277,188486.511
2023-04-16 22:00:00,193396.301,22,6,4,1,192455.923,193343.087,176499.533,188485.735
2023-04-16 23:00:00,193893.475,23,6,4,1,193396.301,192771.22,174416.946,188487.952
2023-04-17 00:00:00,191852.534,0,0,4,0,193893.475,189738.545,171554.433,188534.713
2023-04-17 01:00:00,187973.998,1,0,4,0,191852.534,186933.569,168544.324,188622.796
2023-04-17 02:00:00,185122.594,2,0,4,0,187973.998,184148.817,165437.181,188666.147
2023-04-17 03:00:00,183512.302,3,0,4,0,185122.594,183419.055,164333.36,188706.721
2023-04-17 04:00:00,183362.694,4,0,4,0,183512.302,183669.913,166030.665,188710.606
2023-04-17 05:00:00,184997.49,5,0,4,0,183362.694,183360.21,170599.256,188697.806
2023-04-17 06:00:00,186630.31,6,0,4,0,184997.49,181752.952,176703.991,188766.026
2023-04-17 07:00:00,188703.5,7,0,4,0,186630.31,181170.689,178546.449,188969.249
2023-04-17 08:00:00,193783.352,8,0,4,0,188703.5,185541.099,182348.377,189283.116
2023-04-17 09:00:00,203469.543,9,0,4,0,193783.352,190686.575,190139.627,189626.543
2023-04-17 10:00:00,208792.97,10,0,4,0,203469.543,192711.004,193500.832,190159.167
2023-04-17 11:00:00,209754.304,11,0,4,0,208792.97,193395.375,193858.262,190829.249
2023-04-17 12:00:00,208238.262,12,0,4,0,209754.304,192650.62,192109.828,191510.871
2023-04-17 13:00:00,204669.139,13,0,4,0,208238.262,190979.802,187238.849,192160.356
2023-04-17 14:00:00,208331.548,14,0,4,0,204669.139,193269.873,190214.633,192730.745
2023-04-17 15:00:00,209602.211,15,0,4,0,208331.548,194081.34,192026.883,193358.315
2023-04-17 16:00:00,201229.584,16,0,4,0,209602.211,189832.288,188628.995,194005.018
2023-04-17 17:00:00,197433.897,17,0,4,0,201229.584,180524.354,182857.634,194479.905
2023-04-17 18:00:00,196469.153,18,0,4,0,197433.897,181377.233,183831.875,195184.469
2023-04-17 19:00:00,206276.819,19,0,4,0,196469.153,193023.034,191776.042,195813.299
2023-04-17 20:00:00,204951.08,20,0,4,0,206276.819,192821.066,187879.271,196365.54
2023-04-17 21:00:00,203699.149,21,0,4,0,204951.08,192455.923,184788.351,196870.958
2023-04-17 22:00:00,204664.07,22,0,4,0,203699.149,193396.301,184904.908,197339.425
2023-04-17 23:00:00,202457.524,23,0,4,0,204664.07,193893.475,182692.151,197808.916
2023-04-18 00:00:00,199637.41,0,1,4,0,202457.524,191852.534,180932.769,198165.751
2023-04-18 01:00:00,197524.662,1,1,4,0,199637.41,187973.998,177654.605,198490.121
2023-04-18 02:00:00,195317.211,2,1,4,0,197524.662,185122.594,175255.618,198888.065
2023-04-18 03:00:00,193823.109,3,1,4,0,195317.211,183512.302,174389.675,199312.841
2023-04-18 04:00:00,192864.352,4,1,4,0,193823.109,183362.694,175407.053,199742.458
2023-04-18 05:00:00,191584.736,5,1,4,0,192864.352,184997.49,179284.442,200138.36
2023-04-18 06:00:00,192437.334,6,1,4,0,191584.736,186630.31,183852.368,200412.829
2023-04-18 07:00:00,193130.817,7,1,4,0,192437.334,188703.5,185611.152,200654.788
2023-04-18 08:00:00,196429.446,8,1,4,0,193130.817,193783.352,187204.185,200839.26
2023-04-18 09:00:00,205263.549,9,1,4,0,196429.446,203469.543,195160.579,200949.514
2023-04-18 10:00:00,211060.395,10,1,4,0,205263.549,208792.97,196895.65,201024.264
2023-04-18 11:00:00,213511.77,11,1,4,0,211060.395,209754.304,195323.325,201118.74
2023-04-18 12:00:00,211167.897,12,1,4,0,213511.77,208238.262,193571.444,201275.301
2023-04-18 13:00:00,208918.523,13,1,4,0,211167.897,204669.139,188925.354,201397.369
2023-04-18 14:00:00,213767.558,14,1,4,0,208918.523,208331.548,191693.217,201574.427
2023-04-18 15:00:00,214613.208,15,1,4,0,213767.558,209602.211,194048.299,201800.927
2023-04-18 16:00:00,204769.0,16,1,4,0,214613.208,201229.584,192291.549,202009.719
2023-04-18 17:00:00,201455.381,17,1,4,0,204769.0,197433.897,187212.381,202157.195
2023-04-18 18:00:00,200335.252,18,1,4,0,201455.381,196469.153,188041.106,202324.756
2023-04-18 19:00:00,209183.143,19,1,4,0,200335.252,206276.819,196159.184,202485.844
2023-04-18 20:00:00,207365.317,20,1,4,0,209183.143,204951.08,192383.021,202606.941
2023-04-18 21:00:00,205041.147,21,1,4,0,207365.317,203699.149,190467.58,202707.534
2023-04-18 22:00:00,206269.229,22,1,4,0,205041.147,204664.07,191819.836,202763.45
2023-04-18 23:00:00,204919.385,23,1,4,0,206269.229,202457.524,190952.479,202830.332
2023-04-19 00:00:00,201998.418,0,2,4,0,204919.385,199637.41,187073.041,202932.91
2023-04-19 01:00:00,198505.358,1,2,4,0,201998.418,197524.662,183147.658,203031.285
2023-04-19 02:00:00,192349.777,2,2,4,0,198505.358,195317.211,179624.063,203072.147
2023-04-19 03:00:00,188038.937,3,2,4,0,192349.777,193823.109,178700.018,202948.504
2023-04-19 04:00:00,186492.186,4,2,4,0,188038.937,192864.352,179420.285,202707.497
2023-04-19 05:00:00,186423.108,5,2,4,0,186492.186,191584.736,182942.508,202441.99
2023-04-19 06:00:00,187740.88,6,2,4,0,186423.108,192437.334,186652.271,202226.922
2023-04-19 07:00:00,189631.736,7,2,4,0,187740.88,193130.817,187085.738,202031.237
2023-04-19 08:00:00,193926.764,8,2,4,0,189631.736,196429.446,188926.953,201885.442
2023-04-19 09:00:00,203920.933,9,2,4,0,193926.764,205263.549,196089.683,201781.163
2023-04-19 10:00:00,209681.893,10,2,4,0,203920.933,211060.395,199698.854,201725.221
2023-04-19 11:00:00,211323.726,11,2,4,0,209681.893,213511.77,198228.321,201667.783
2023-04-19 12:00:00,210359.399,12,2,4,0,211323.726,211167.897,195851.642,201576.615
2023-04-19 13:00:00,207994.818,13,2,4,0,210359.399,208918.523,191519.563,201542.927
2023-04-19 14:00:00,212063.971,14,2,4,0,207994.818,213767.558,194817.982,201504.44
2023-04-19 15:00:00,211922.678,15,2,4,0,212063.971,214613.208,196978.945,201433.457
2023-04-19 16:00:00,209171.588,16,2,4,0,211922.678,204769.0,194252.092,201321.352
2023-04-19 17:00:00,201095.446,17,2,4,0,209171.588,201455.381,189064.66,201504.793
2023-04-19 18:00:00,199741.253,18,2,4,0,201095.446,200335.252,190270.789,201489.795
2023-04-19 19:00:00,207965.05,19,2,4,0,199741.253,209183.143,199377.184,201465.045
2023-04-19 20:00:00,206225.263,20,2,4,0,207965.05,207365.317,195651.538,201414.292
2023-04-19 21:00:00,205056.527,21,2,4,0,206225.263,205041.147,193815.188,201366.789
2023-04-19 22:00:00,207572.496,22,2,4,0,205056.527,206269.229,195144.243,201367.43
2023-04-19 23:00:00,205916.336,23,2,4,0,207572.496,204919.385,193518.524,201421.733
2023-04-20 00:00:00,202489.734,0,3,4,0,205916.336,201998.418,189388.791,201463.273
2023-04-20 01:00:00,198791.285,1,3,4,0,202489.734,198505.358,186375.798,201483.744
2023-04-20 02:00:00,194568.99,2,3,4,0,198791.285,192349.777,182781.837,201495.658
2023-04-20 03:00:00,191904.131,3,3,4,0,194568.99,188038.937,181637.395,201588.125
2023-04-20 04:00:00,190640.139,4,3,4,0,191904.131,186492.186,182366.839,201749.175
2023-04-20 05:00:00,191654.547,5,3,4,0,190640.139,186423.108,184783.774,201922.006
2023-04-20 06:00:00,191300.353,6,3,4,0,191654.547,187740.88,187737.24,202139.983
2023-04-20 07:00:00,191657.204,7,3,4,0,191300.353,189631.736,187952.777,202288.294
2023-04-20 08:00:00,195673.847,8,3,4,0,191657.204,193926.764,190485.403,202372.689
2023-04-20 09:00:00,204317.384,9,3,4,0,195673.847,203920.933,199202.133,202445.484
2023-04-20 10:00:00,208883.447,10,3,4,0,204317.384,209681.893,202560.626,202462.002
2023-04-20 11:00:00,209982.416,11,3,4,0,208883.447,211323.726,202244.475,202428.734
2023-04-20 12:00:00,209006.071,12,3,4,0,209982.416,210359.399,200474.831,202372.846
2023-04-20 13:00:00,205975.211,13,3,4,0,209006.071,207994.818,195594.334,202316.457
2023-04-20 14:00:00,210080.74,14,3,4,0,205975.211,212063.971,198928.608,202232.307
